status1,ean,asin,brand,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,Item_Weight,Dimensions,shipping_weight,ProductDimensions
56,5028252186834,B000UHJOBO,Derwent,https://www.amazon.co.uk/dp/B000UHJOBO,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/41UHel8VkoL.jpg,0700908,462165,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",0.31,"Coloured Pencils",Pencils,"9.07 g","16.4 x 0.8 x 0.4 cm",,
56,5028252261012,B002YH91Y8,Derwent,https://www.amazon.co.uk/dp/B002YH91Y8,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/013iZPThT3L.jpg,2301864,222350,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.70,"Coloured Pencils",Pencils,"9.07 g","21.4 x 3.2 x 0.2 cm",,
56,636638006901,B000QDYCBO,Derwent,https://www.amazon.co.uk/dp/B000QDYCBO,,https://images-eu.ssl-images-amazon.com/images/I/31PN3uvux4L.jpg,0700783,300772,"Watersoluble graphite,Ocean Blue,Colour coded end dip",1.66,"Coloured Pencils",Pencils,"9.07 g","18 x 7.6 x 2.4 cm",,
56,636638002118,B0027IYV6W,Derwent,https://www.amazon.co.uk/dp/B0027IYV6W,"These artist quality water-soluble pencils can be used dry or together with water to create stunning watercolour effects.</P><P></P><P>The new softer texture allows the pigment to transfer to the paper quickly, so you can create a variety of effects from bold, vibrant images to delicate watercolour washes.</P><P></P><P>The pencil glides across the surface of the paper better and more colour can be laid down with less effort. The washes are stronger, more soluble and will go further. This means you can achieve a variety of effects from bold vibrant images to delicate watercolour washes. They will also still hold their point which means you can enjoy the best of both worlds, the beauty of watercolour, the precision of pencil.",https://images-eu.ssl-images-amazon.com/images/I/31la9mRY1JL.jpg,32807,310805,"Can be used wet or dry allowing you to draw and paint with complete control.,Combine the control of a pencil with the subtle beauty of the watercolour medium.,Ideal for mixed media work.,Full range of 72 colours is available.",1.25,"Coloured Pencils",Pencils,,"16.4 x 0.8 x 0.4 cm",,
56,5028252301435,B0052ST02E,Derwent,https://www.amazon.co.uk/dp/B0052ST02E,"Discover a world of vibrant, intense colour with these innovative Inktense Blocks!</P><P></P><P>A stunning range of 72 beautiful colours, these blocks are ideal for a range of different artists and styles.</P><P></P><P>They can be used on their side to cover large areas, or with the corners for more detailed work. They can also be used like pans with a paintbrush. Dissolving them in water will create ink-like pigments and open the door to even more possibilities!",https://images-eu.ssl-images-amazon.com/images/I/01u7fGzElDL.jpg,2300424,285317,"Watersoluble,Versatile,Perfect for covering large areas,Translucent ink-like effect,Vivid colour",2.06,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","9.07 g","7.4 x 0.8 x 0.7 cm",,
56,5028252186841,B000UHI24Y,Derwent,https://www.amazon.co.uk/dp/B000UHI24Y,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/41zFKVEoYYL.jpg,0700909,180430,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.49,"Coloured Pencils",Pencils,"9.07 g","18 x 5.1 x 0.5 cm",,
56,5028252146463,B009OPXTJG,Derwent,https://www.amazon.co.uk/dp/B009OPXTJG,"Derwent Fine Art Pencils - WatercolourIncludes:6 x Pencils1 x Eraser1 x Sharpener1 x Paintbrush",https://images-eu.ssl-images-amazon.com/images/I/41mOX02z1pL.jpg,0700659,1404191,"The perfect introduction to the Derwent water soluble ranges,Achieve a variety of water soluble effects on paper,Lay down more color with less effort,Washes are brilliantly soluble,Pack includes 6 Watercolor Pencils (Lemon Cadmium, Crimson Lake, Light Blue, Emerald Green, and Brown Ochre), 1 water soluble Sketching HB Pencil, an eraser, sharpener and paintbrush",,"Coloured Pencils","Arts & Crafts","45.4 g","23.5 x 2 x 9.5 cm",,
56,5028252261029,B002YH7A82,Derwent,https://www.amazon.co.uk/dp/B002YH7A82,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/413LKiCIwrL.jpg,2301865,136672,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.72,"Coloured Pencils",Pencils,"9.07 g","16.4 x 0.6 x 0.4 cm",,
56,5028252261036,B002YH5QN8,Derwent,https://www.amazon.co.uk/dp/B002YH5QN8,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/01llj-U-r-L.jpg,2301866,198612,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.73,"Coloured Pencils",Pencils,"9.07 g","16.4 x 0.8 x 0.4 cm",,
56,5028252261043,B002YH07R8,Derwent,https://www.amazon.co.uk/dp/B002YH07R8,,https://images-eu.ssl-images-amazon.com/images/I/31hb5O%2BceHL.jpg,2301867,129716,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.72,"Coloured Pencils",Pencils,"9.07 g","7.5 x 0.3 x 0.2 cm",,
56,5028252261050,B071VP8YZ9,Derwent,https://www.amazon.co.uk/dp/B071VP8YZ9,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/41f-NzzqZTL.jpg,2301868,48579,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.72,Categories,Painting,,NA,"9.1 g",NA
56,5028252261067,B00369Q6GO,Derwent,https://www.amazon.co.uk/dp/B00369Q6GO,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/41%2BycjiTzEL.jpg,2301869,160575,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.49,"Coloured Pencils",Pencils,"9.07 g","16.4 x 0.8 x 0.4 cm",,
56,5028252261074,B002YH9206,Derwent,https://www.amazon.co.uk/dp/B002YH9206,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/01xEZo%2BB7-L.jpg,2301870,255150,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.73,"Coloured Pencils",Pencils,"9.07 g","18 x 5 x 0.4 cm",,
56,636638002125,B0027J4MZG,Derwent,https://www.amazon.co.uk/dp/B0027J4MZG,"These artist quality water-soluble pencils can be used dry or together with water to create stunning watercolour effects.</P><P></P><P>The new softer texture allows the pigment to transfer to the paper quickly, so you can create a variety of effects from bold, vibrant images to delicate watercolour washes.</P><P></P><P>The pencil glides across the surface of the paper better and more colour can be laid down with less effort. The washes are stronger, more soluble and will go further. This means you can achieve a variety of effects from bold vibrant images to delicate watercolour washes. They will also still hold their point which means you can enjoy the best of both worlds, the beauty of watercolour, the precision of pencil.",https://images-eu.ssl-images-amazon.com/images/I/31mtFf8AO8L.jpg,32808,385842,"Can be used wet or dry allowing you to draw and paint with complete control.,Combine the control of a pencil with the subtle beauty of the watercolour medium.,Ideal for mixed media work.,Full range of 72 colours is available.",1.70,"Coloured Pencils",Pencils,"9.07 g","16.4 x 0.6 x 0.4 cm",,
56,5028252301466,B0052ST0H4,Derwent,https://www.amazon.co.uk/dp/B0052ST0H4,"Discover a world of vibrant, intense colour with these innovative Inktense Blocks!</P><P></P><P>A stunning range of 72 beautiful colours, these blocks are ideal for a range of different artists and styles.</P><P></P><P>They can be used on their side to cover large areas, or with the corners for more detailed work. They can also be used like pans with a paintbrush. Dissolving them in water will create ink-like pigments and open the door to even more possibilities!",https://images-eu.ssl-images-amazon.com/images/I/01ytnGmau9L.jpg,2300425,482459,"Watersoluble,Versatile,Perfect for covering large areas,Translucent ink-like effect,Vivid colour",2.06,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","9.07 g","7.4 x 0.8 x 0.7 cm",,
56,5028252186858,B000UHJOC8,Derwent,https://www.amazon.co.uk/dp/B000UHJOC8,"These pure, vibrant colour pencils combine the intensity of pen and ink with the versatility of line and wash. Use dry to create strong, vivid tones then apply a light water wash to achieve a translucent, ink-like effect. Once dry, the colour will not wash out and can be worked over again with both soluble and non-soluble media. The possibilities are endless, the results stunning.",https://images-eu.ssl-images-amazon.com/images/I/41XigIWCW4L.jpg,0700910,435590,"Round stained ink blue barrel with colour dip end and metallic blue trim.,Smooth dry colour is easy to apply and produces a vibrant finish.,Large colour strip for expressive gestures, bright intense colour and easy colour wash to create ink like effect.,Firm laydown - more like a pen.",1.49,"Coloured Pencils",Pencils,"9.07 g","21.6 x 3.3 x 0.5 cm",,
