ean,asin,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,packagedimensions_height,packagedimensions_length,packagedimensions_width,packagedimensions_weight,itemdimensions_height,itemdimensions_length,itemdimensions_width,itemdimensions_weight
0094376550139,B005KZQMB6,https://www.amazon.com/dp/B005KZQMB6,"<p>Professional Water Colour Half Pans from Winsor and Newton, in a selection of colours.</p>",https://images-eu.ssl-images-amazon.com/images/I/51AKTJBZqBL.jpg,0101097,92227,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 097 / Colour Index: PR 108,Permanence: A(ii) / Opacity: Opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",7.20,Paints,Painting,0.1,2.66,1,0.02,0.43,0.75,0.63,0.01
0094376550153,B0014ZSGT2,https://www.amazon.com/dp/B0014ZSGT2,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.",https://images-eu.ssl-images-amazon.com/images/I/51yXzELSeRL.jpg,0101108,200128,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 108 / Colour Index: PY 35, PO20,Permanence: A(ii) / Opacity: Opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",7.73,"Technical Drawing Supplies",Painting,0.2,1.3,1,0.05,0.43,0.75,0.63,0.01
0094376550160,B0014ZU47E,https://www.amazon.com/dp/B0014ZU47E,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.",https://images-eu.ssl-images-amazon.com/images/I/51XIhJntS5L.jpg,0101111,272654,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 111 / Colour Index: PY 35, PR108,Permanence: A(ii) / Opacity: Opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",6.63,"Technical Drawing Supplies",Painting,0.51,2.76,1.57,0.02,0.43,0.75,0.63,0.01
0094376550177,B005KZTL2I,https://www.amazon.com/dp/B005KZTL2I,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.",https://images-eu.ssl-images-amazon.com/images/I/51AXeYeWCtL.jpg,0101118,248956,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 118 / Colour Index: PY 35,Permanence: A(ii) / Opacity: Opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",5.98,Paints,Painting,0.3,3,0.6,0.02,0.43,0.75,0.63,0.01
0094376550214,B0014ZSGVA,https://www.amazon.com/dp/B0014ZSGVA,"For over 175 years Winsor & Newton have been dedicated to providing artists with the widest possible choice of colours.</P><P></P><P>Made from the finest pigments in the highest concentrations possible and offering the greatest possible permanence together with good handling qualities, this range of superior water colours is sure to bring vibrant colour to any watercolour painting.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P>Color number: 125</P><P>Series number: 2</P><P>Chemical description: Synthetic iron oxide</P><P>Color index name: PR 101</P><P>Color index number: 77491</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: I</P><P>Transparency/Opacity: O</P><P>Granulating/Staining: G/St",https://images-eu.ssl-images-amazon.com/images/I/51T3TN7epWL.jpg,0101125,230733,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 2 / Colour Code: 125 / Colour Index: PR 101,Permanence: AA / Opacity: Opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",5.05,Paints,Painting,0.3,5.5,1.1,0.5,0.43,0.75,0.63,0.02
0094376550191,B005KZUOZQ,https://www.amazon.com/dp/B005KZUOZQ,"For over 175 years Winsor & Newton have been dedicated to providing artists with the widest possible choice of colours.</P><P></P><P>Made from the finest pigments in the highest concentrations possible and offering the greatest possible permanence together with good handling qualities, this range of superior water colours is sure to bring vibrant colour to any watercolour painting.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P> Color number: 137</P><P>Series number: 3</P><P>Chemical description: Cobalt stannate</P><P>Color index name: PB 35</P><P>Color index number: 77368</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: I</P><P>Transparency/Opacity: SO</P><P>Granulating/Staining: G",https://images-eu.ssl-images-amazon.com/images/I/51FfXSjdrWL.jpg,0101137,166748,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 3 / Colour Code: 137 / Colour Index: PB 35,Permanence: AA / Opacity: Semi-opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",5.00,Paints,Painting,0.4,0.7,0.6,0.02,0.43,0.75,0.63,0.01
0094376550221,B005GKFP7W,https://www.amazon.com/dp/B005GKFP7W,"<p>Professional Water Colour Half Pans from Winsor and Newton, in a selection of colours.</p>",https://images-eu.ssl-images-amazon.com/images/I/412fumCKClL.jpg,0101150,49743,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 1 / Colour Code: 150 / Colour Index: PW 4,Permanence: AA / Opacity: Semi-opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",4.39,"Technical Drawing Supplies",Painting,0.4,0.7,0.6,0.02,0.43,0.75,0.63,0.02
0094376550252,B0014ZQPT0,https://www.amazon.com/dp/B0014ZQPT0,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P>Color number: 178</P><P>Series number: 4</P><P>Chemical description: Cobalt aluminate</P><P>Color index name: PB 28</P><P>Color index number: 77346</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: I</P><P>Transparency/Opacity: ST</P><P>Granulating/Staining: G",https://images-eu.ssl-images-amazon.com/images/I/51RuxjHFjIL.jpg,0101178,143125,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 178 / Colour Index: PB 28,Permanence: AA / Opacity: Semi-transparent,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",6.95,Paints,Painting,0.2,2,1,0.02,0.43,0.75,0.63,0.01
0094376550269,B005L0L8VO,https://www.amazon.com/dp/B005L0L8VO,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P>Color number: 180</P><P>Series number: 4</P><P>Chemical description: Cobalt silicate</P><P>Color index name: PB 74</P><P>Color index number: 77366</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: N/L</P><P>Transparency/Opacity: ST</P><P>Granulating/Staining: G",https://images-eu.ssl-images-amazon.com/images/I/51bGQorXzEL.jpg,0101180,168359,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 180 / Colour Index: PB 74,Permanence: AA / Opacity: Semi-transparent,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",6.95,Paints,Painting,0.2,2.7,1.6,0.02,0.43,0.75,0.63,0.02
0094376550276,B0014ZSGX8,https://www.amazon.com/dp/B0014ZSGX8,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P>Color number: 184</P><P>Series number: 4</P><P>Chemical description: Cobalt nickel titanate</P><P>Color index name: PG 50</P><P>Color index number: 77377</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: N/L</P><P>Transparency/Opacity: SO</P><P>Granulating/Staining: G",https://images-eu.ssl-images-amazon.com/images/I/51qiducTiML.jpg,0101184,329175,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 184 / Colour Index: PG 50,Permanence: AA / Opacity: Semi-opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",6.95,Paints,Painting,0.3,2.9,1.6,0.02,0.43,0.75,0.63,0.01
0094376550290,B005L0LI1Y,https://www.amazon.com/dp/B005L0LI1Y,"The finest watercolour, offering the widest choice of pigments and highest possible permanence.</P><P></P><P>Since 1832, much of Winsor's reputation for supreme quality has stemmed from the Artists Water Colour range.</P><P></P><P>Each colour of the Winsor & Newton Artists' Watercolour range has been selected and formulated to offer the greatest choice so that artists can use a unique palette that best suits their work.</P><P></P><P>Winsor & Newton Artists' Watercolours are available in both tubes and pans. Generally tube colours are preferred by artists using large quantities of colour, whilst pans generally find favour with beginners, outdoor sketchers and artists using smaller quantities.</P><P></P><P>Color number: 190</P><P>Series number: 4</P><P>Chemical description: Cobalt chromite</P><P>Color index name: PB 36</P><P>Color index number: 77343</P><P>Permanence rating: AA</P><P>ASTM lightfastness rating: I</P><P>Transparency/Opacity: SO",https://images-eu.ssl-images-amazon.com/images/I/51G3u34k-PL.jpg,0101190,94014,"The finest water colour offering the widest choice of pigments & the highest possible permanence.,Series: 4 / Colour Code: 190 / Colour Index: PB 36,Permanence: AA / Opacity: Semi-opaque,Includes a half pan of Winsor & Newton Professional Water Colour,Conforms to ASTM D4236",6.95,"Technical Drawing Supplies",Painting,0.5,3,2,0.02,0.43,0.75,0.63,0.01
